state,week,aqi_mean,aqi_p90,aqi_max,days_reported,state_raw,state_norm,state_abbr
IL,2022-09-10,44.81132075471698,58.0,90,159,Illinois,Illinois,IL
IL,2022-09-17,42.75155279503105,58.0,71,161,Illinois,Illinois,IL
IL,2022-09-24,39.84472049689441,55.0,77,161,Illinois,Illinois,IL
IL,2022-10-01,35.243589743589745,48.5,84,156,Illinois,Illinois,IL
IL,2022-10-08,40.86335403726708,52.0,96,161,Illinois,Illinois,IL
IL,2022-10-15,43.91304347826087,59.0,77,161,Illinois,Illinois,IL
IL,2022-10-22,40.77018633540373,62.0,90,161,Illinois,Illinois,IL
IL,2022-10-29,43.75,57.0,85,160,Illinois,Illinois,IL
IL,2022-11-05,50.177304964539005,72.0,89,141,Illinois,Illinois,IL
IL,2022-11-12,36.43703703703704,56.0,73,135,Illinois,Illinois,IL
IL,2022-11-19,40.58646616541353,60.8,70,133,Illinois,Illinois,IL
IL,2022-11-26,50.25984251968504,67.0,82,127,Illinois,Illinois,IL
IL,2022-12-03,37.3046875,56.0,59,128,Illinois,Illinois,IL
IL,2022-12-10,54.75,81.0,91,128,Illinois,Illinois,IL
IL,2022-12-17,40.5,60.3,71,128,Illinois,Illinois,IL
IL,2022-12-24,41.50806451612903,65.7,78,124,Illinois,Illinois,IL
IL,2022-12-31,42.483870967741936,60.0,71,124,Illinois,Illinois,IL
IL,2023-01-07,43.71544715447155,62.8,77,123,Illinois,Illinois,IL
IL,2023-01-14,52.8796992481203,71.0,84,133,Illinois,Illinois,IL
IL,2023-01-21,39.64705882352941,55.5,63,136,Illinois,Illinois,IL
IL,2023-01-28,45.44444444444444,60.0,76,135,Illinois,Illinois,IL
IL,2023-02-04,39.16793893129771,56.0,67,131,Illinois,Illinois,IL
IL,2023-02-11,42.47761194029851,57.7,76,134,Illinois,Illinois,IL
IL,2023-02-18,33.75757575757576,49.0,58,132,Illinois,Illinois,IL
IL,2023-02-25,38.8359375,55.3,66,128,Illinois,Illinois,IL
IL,2023-03-04,48.0,63.0,74,147,Illinois,Illinois,IL
IL,2023-03-11,40.56521739130435,53.0,60,161,Illinois,Illinois,IL
IL,2023-03-18,41.75155279503105,56.0,62,161,Illinois,Illinois,IL
IL,2023-03-25,47.9125,64.0,84,160,Illinois,Illinois,IL
IL,2023-04-01,49.05,58.0,82,160,Illinois,Illinois,IL
IL,2023-04-08,45.161490683229815,54.0,69,161,Illinois,Illinois,IL
IL,2023-04-15,58.25,71.29999999999998,143,160,Illinois,Illinois,IL
IL,2023-04-22,44.34782608695652,54.0,67,161,Illinois,Illinois,IL
IL,2023-04-29,51.67701863354037,64.0,84,161,Illinois,Illinois,IL
IL,2023-05-06,44.92546583850932,61.0,84,161,Illinois,Illinois,IL
IL,2023-05-13,57.84472049689441,77.0,115,161,Illinois,Illinois,IL
IL,2023-05-20,54.74375,74.0,100,160,Illinois,Illinois,IL
IL,2023-05-27,78.27044025157232,115.80000000000007,151,159,Illinois,Illinois,IL
IL,2023-06-03,104.6583850931677,136.0,154,161,Illinois,Illinois,IL
IL,2023-06-10,88.91304347826087,126.0,169,161,Illinois,Illinois,IL
IL,2023-06-17,68.2360248447205,108.0,136,161,Illinois,Illinois,IL
IL,2023-06-24,98.34782608695652,129.0,151,161,Illinois,Illinois,IL
IL,2023-07-01,93.6125,194.2,289,160,Illinois,Illinois,IL
IL,2023-07-08,53.01863354037267,72.0,129,161,Illinois,Illinois,IL
IL,2023-07-15,51.2111801242236,67.0,102,161,Illinois,Illinois,IL
IL,2023-07-22,56.87577639751553,85.0,165,161,Illinois,Illinois,IL
IL,2023-07-29,67.45962732919254,105.0,185,161,Illinois,Illinois,IL
IL,2023-08-05,50.52173913043478,69.0,166,161,Illinois,Illinois,IL
IL,2023-08-12,48.45,63.099999999999994,80,160,Illinois,Illinois,IL
IL,2023-08-19,45.90683229813665,62.0,80,161,Illinois,Illinois,IL
IL,2023-08-26,57.29375,77.0,115,160,Illinois,Illinois,IL
IL,2023-09-02,47.546583850931675,63.0,87,161,Illinois,Illinois,IL
IL,2023-09-09,45.05590062111801,64.0,82,161,Illinois,Illinois,IL
IL,2023-09-16,48.453416149068325,61.0,84,161,Illinois,Illinois,IL
IL,2023-09-23,53.05095541401274,65.0,90,157,Illinois,Illinois,IL
IL,2023-09-30,47.72670807453416,58.0,80,161,Illinois,Illinois,IL
IL,2023-10-07,49.72670807453416,74.0,100,161,Illinois,Illinois,IL
IL,2023-10-14,37.91925465838509,55.0,70,161,Illinois,Illinois,IL
IL,2023-10-21,37.61490683229814,53.0,68,161,Illinois,Illinois,IL
IL,2023-10-28,40.94409937888199,58.0,67,161,Illinois,Illinois,IL
IL,2023-11-04,38.6986301369863,54.0,78,146,Illinois,Illinois,IL
IL,2023-11-11,42.48529411764706,60.0,83,136,Illinois,Illinois,IL
IL,2023-11-18,43.25,59.0,73,136,Illinois,Illinois,IL
IL,2023-11-25,38.33582089552239,54.0,65,134,Illinois,Illinois,IL
IL,2023-12-02,39.63235294117647,58.0,63,136,Illinois,Illinois,IL
IL,2023-12-09,38.34814814814815,55.0,61,135,Illinois,Illinois,IL
IL,2023-12-16,35.90298507462686,54.7,69,134,Illinois,Illinois,IL
IL,2023-12-23,39.48529411764706,61.0,71,136,Illinois,Illinois,IL
IL,2023-12-30,30.0,54.0,67,135,Illinois,Illinois,IL
IL,2024-01-06,37.57575757575758,58.900000000000006,81,132,Illinois,Illinois,IL
IL,2024-01-13,35.984375,57.0,76,128,Illinois,Illinois,IL
IL,2024-01-20,30.3046875,47.3,63,128,Illinois,Illinois,IL
IL,2024-01-27,34.42307692307692,52.0,67,130,Illinois,Illinois,IL
IL,2024-02-03,39.8962962962963,57.0,74,135,Illinois,Illinois,IL
IL,2024-02-10,43.31111111111111,66.0,96,135,Illinois,Illinois,IL
IL,2024-02-17,32.955555555555556,51.60000000000001,63,135,Illinois,Illinois,IL
IL,2024-02-24,44.318518518518516,69.0,89,135,Illinois,Illinois,IL
IL,2024-03-02,42.903703703703705,62.0,72,135,Illinois,Illinois,IL
IL,2024-03-09,38.52597402597402,55.0,62,154,Illinois,Illinois,IL
IL,2024-03-16,43.05844155844156,56.70000000000002,70,154,Illinois,Illinois,IL
IL,2024-03-23,39.35064935064935,52.0,65,154,Illinois,Illinois,IL
IL,2024-03-30,42.5,54.0,68,158,Illinois,Illinois,IL
IL,2024-04-06,38.49068322981366,49.0,65,161,Illinois,Illinois,IL
IL,2024-04-13,42.95031055900621,50.0,64,161,Illinois,Illinois,IL
IL,2024-04-20,43.81366459627329,58.0,74,161,Illinois,Illinois,IL
IL,2024-04-27,43.2111801242236,51.0,64,161,Illinois,Illinois,IL
IL,2024-05-04,45.9,51.0,67,160,Illinois,Illinois,IL
IL,2024-05-11,42.962732919254655,50.0,67,161,Illinois,Illinois,IL
IL,2024-05-18,49.86451612903226,61.0,90,155,Illinois,Illinois,IL
IL,2024-05-25,52.0188679245283,64.0,93,159,Illinois,Illinois,IL
IL,2024-06-01,46.1055900621118,58.0,87,161,Illinois,Illinois,IL
IL,2024-06-08,46.639240506329116,54.0,165,158,Illinois,Illinois,IL
IL,2024-06-15,62.25625,97.0,140,160,Illinois,Illinois,IL
IL,2024-06-22,53.099378881987576,71.0,101,161,Illinois,Illinois,IL
IL,2024-06-29,46.90683229813665,61.0,97,161,Illinois,Illinois,IL
IL,2024-07-06,45.63125,64.1,108,160,Illinois,Illinois,IL
IL,2024-07-13,49.72049689440994,59.0,101,161,Illinois,Illinois,IL
IL,2024-07-20,45.935064935064936,58.0,129,154,Illinois,Illinois,IL
IL,2024-07-27,53.320754716981135,67.0,100,159,Illinois,Illinois,IL
IL,2024-08-03,45.83229813664596,57.0,126,161,Illinois,Illinois,IL
IL,2024-08-10,40.54037267080745,56.0,122,161,Illinois,Illinois,IL
IL,2024-08-17,44.7625,57.0,77,160,Illinois,Illinois,IL
IL,2024-08-24,50.006211180124225,67.0,112,161,Illinois,Illinois,IL
IL,2024-08-31,55.25625,74.0,166,160,Illinois,Illinois,IL
IL,2024-09-07,41.27215189873418,53.30000000000001,90,158,Illinois,Illinois,IL
IL,2024-09-14,50.36645962732919,80.0,105,161,Illinois,Illinois,IL
IL,2024-09-21,56.83125,84.0,119,160,Illinois,Illinois,IL
IL,2024-09-28,32.130434782608695,41.0,51,161,Illinois,Illinois,IL
IL,2024-10-05,43.0125,64.0,84,160,Illinois,Illinois,IL
IL,2024-10-12,47.962732919254655,61.0,87,161,Illinois,Illinois,IL
IL,2024-10-19,38.34782608695652,56.0,69,161,Illinois,Illinois,IL
IL,2024-10-26,47.88198757763975,63.0,92,161,Illinois,Illinois,IL
IL,2024-11-02,44.05161290322581,64.6,73,155,Illinois,Illinois,IL
IL,2024-11-09,28.307142857142857,50.20000000000002,60,140,Illinois,Illinois,IL
IL,2024-11-16,31.464285714285715,55.0,73,140,Illinois,Illinois,IL
IL,2024-11-23,29.792857142857144,55.0,68,140,Illinois,Illinois,IL
IL,2024-11-30,39.19285714285714,55.0,64,140,Illinois,Illinois,IL
IL,2024-12-07,35.42857142857143,51.0,56,140,Illinois,Illinois,IL
IL,2024-12-14,31.942857142857143,53.10000000000001,65,140,Illinois,Illinois,IL
IL,2024-12-21,35.93478260869565,52.0,62,138,Illinois,Illinois,IL
IL,2024-12-28,44.48888888888889,65.60000000000001,71,135,Illinois,Illinois,IL
IL,2025-01-04,31.177777777777777,51.0,60,135,Illinois,Illinois,IL
IL,2025-01-11,38.628571428571426,63.20000000000002,79,140,Illinois,Illinois,IL
IL,2025-01-18,33.88235294117647,52.0,58,136,Illinois,Illinois,IL
IL,2025-01-25,29.007194244604317,46.0,54,139,Illinois,Illinois,IL
IL,2025-02-01,30.186567164179106,47.7,55,134,Illinois,Illinois,IL
IL,2025-02-08,35.911764705882355,53.0,60,136,Illinois,Illinois,IL
IL,2025-02-15,41.97142857142857,60.10000000000001,67,140,Illinois,Illinois,IL
IL,2025-02-22,31.861313868613138,52.0,60,137,Illinois,Illinois,IL
IL,2025-03-01,38.79136690647482,57.0,67,139,Illinois,Illinois,IL
IL,2025-03-08,40.1055900621118,52.0,59,161,Illinois,Illinois,IL
IL,2025-03-15,57.24223602484472,78.0,260,161,Illinois,Illinois,IL
IL,2025-03-22,39.32298136645963,46.0,61,161,Illinois,Illinois,IL
IL,2025-03-29,43.094339622641506,53.0,64,159,Illinois,Illinois,IL
IL,2025-04-05,35.56875,42.099999999999994,53,160,Illinois,Illinois,IL
IL,2025-04-12,46.59375,58.099999999999994,69,160,Illinois,Illinois,IL
IL,2025-04-19,44.35849056603774,58.0,64,159,Illinois,Illinois,IL
IL,2025-04-26,43.25157232704402,54.0,77,159,Illinois,Illinois,IL
IL,2025-05-03,37.33540372670807,48.0,61,161,Illinois,Illinois,IL
IL,2025-05-10,44.19875776397515,58.0,87,161,Illinois,Illinois,IL
IL,2025-05-17,48.83229813664596,64.0,90,161,Illinois,Illinois,IL
IL,2025-05-24,36.45625,45.0,58,160,Illinois,Illinois,IL
IL,2025-05-31,45.94409937888199,58.0,84,161,Illinois,Illinois,IL
IL,2025-06-07,66.94904458598727,98.00000000000003,154,157,Illinois,Illinois,IL
IL,2025-06-14,66.94193548387096,93.0,122,155,Illinois,Illinois,IL
IL,2025-06-21,49.69934640522876,69.40000000000003,136,153,Illinois,Illinois,IL
IL,2025-06-28,47.07843137254902,60.0,97,153,Illinois,Illinois,IL
IL,2025-07-05,54.19620253164557,74.0,168,158,Illinois,Illinois,IL
IL,2025-07-12,47.559006211180126,65.0,93,161,Illinois,Illinois,IL
IL,2025-07-19,44.52173913043478,69.0,159,161,Illinois,Illinois,IL
IL,2025-07-26,47.5,67.1,119,160,Illinois,Illinois,IL
IL,2025-08-02,64.22360248447205,139.0,169,161,Illinois,Illinois,IL
IL,2025-08-09,56.98136645962733,87.0,119,161,Illinois,Illinois,IL
IL,2025-08-16,49.9748427672956,64.0,129,159,Illinois,Illinois,IL
IL,2025-08-23,39.00625,55.0,90,160,Illinois,Illinois,IL
IL,2025-08-30,34.67080745341615,44.0,77,161,Illinois,Illinois,IL
IL,2025-09-06,43.4,57.0,77,155,Illinois,Illinois,IL
IL,2025-09-13,53.746753246753244,77.0,133,154,Illinois,Illinois,IL
IL,2025-09-20,71.81168831168831,97.0,156,154,Illinois,Illinois,IL
IL,2025-09-27,43.493506493506494,53.0,84,154,Illinois,Illinois,IL
IL,2025-10-04,60.44,80.0,93,75,Illinois,Illinois,IL
IL,2025-10-11,33.642857142857146,43.0,46,14,Illinois,Illinois,IL
IL,2025-10-18,47.666666666666664,64.0,64,12,Illinois,Illinois,IL
IL,2025-10-25,30.8,33.3,36,10,Illinois,Illinois,IL
IL,2025-11-01,24.833333333333332,30.700000000000003,32,12,Illinois,Illinois,IL
IN,2021-01-02,30.841269841269842,54.0,63,63,Indiana,Indiana,IN
IN,2021-01-09,37.31944444444444,59.0,81,216,Indiana,Indiana,IN
IN,2021-01-16,41.68663594470046,65.0,80,217,Indiana,Indiana,IN
IN,2021-01-23,33.78604651162791,52.0,61,215,Indiana,Indiana,IN
IN,2021-01-30,38.16431924882629,59.0,72,213,Indiana,Indiana,IN
IN,2021-02-06,38.42009132420091,55.0,73,219,Indiana,Indiana,IN
IN,2021-02-13,47.44859813084112,73.40000000000003,98,214,Indiana,Indiana,IN
IN,2021-02-20,48.60648148148148,77.0,104,216,Indiana,Indiana,IN
IN,2021-02-27,45.821917808219176,61.0,81,219,Indiana,Indiana,IN
IN,2021-03-06,39.181395348837206,52.0,67,215,Indiana,Indiana,IN
IN,2021-03-13,48.395348837209305,65.6,99,215,Indiana,Indiana,IN
IN,2021-03-20,39.90277777777778,57.0,95,216,Indiana,Indiana,IN
IN,2021-03-27,40.6231884057971,52.0,76,207,Indiana,Indiana,IN
IN,2021-04-03,42.25238095238095,51.0,175,210,Indiana,Indiana,IN
IN,2021-04-10,52.18721461187214,71.0,114,219,Indiana,Indiana,IN
IN,2021-04-17,36.648148148148145,45.5,67,216,Indiana,Indiana,IN
IN,2021-04-24,44.443396226415096,56.0,83,212,Indiana,Indiana,IN
IN,2021-05-01,45.054794520547944,60.0,71,219,Indiana,Indiana,IN
IN,2021-05-08,35.86511627906977,46.0,62,215,Indiana,Indiana,IN
IN,2021-05-15,40.857142857142854,58.0,73,217,Indiana,Indiana,IN
IN,2021-05-22,51.82648401826484,64.0,100,219,Indiana,Indiana,IN
IN,2021-05-29,48.2037037037037,71.0,100,216,Indiana,Indiana,IN
IN,2021-06-05,54.31578947368421,87.0,143,209,Indiana,Indiana,IN
IN,2021-06-12,43.9954128440367,72.80000000000007,105,218,Indiana,Indiana,IN
IN,2021-06-19,60.85990338164251,90.0,129,207,Indiana,Indiana,IN
IN,2021-06-26,43.205607476635514,55.0,74,214,Indiana,Indiana,IN
IN,2021-07-03,37.72222222222222,49.0,77,216,Indiana,Indiana,IN
IN,2021-07-10,50.27064220183486,74.30000000000001,100,218,Indiana,Indiana,IN
IN,2021-07-17,39.75925925925926,54.5,64,216,Indiana,Indiana,IN
IN,2021-07-24,62.87155963302752,90.0,112,218,Indiana,Indiana,IN
IN,2021-07-31,56.79716981132076,75.0,105,212,Indiana,Indiana,IN
IN,2021-08-07,55.55299539170507,74.80000000000001,106,217,Indiana,Indiana,IN
IN,2021-08-14,46.06018518518518,63.0,77,216,Indiana,Indiana,IN
IN,2021-08-21,45.824884792626726,60.400000000000006,71,217,Indiana,Indiana,IN
IN,2021-08-28,49.449074074074076,61.0,105,216,Indiana,Indiana,IN
IN,2021-09-04,41.64976958525346,54.0,70,217,Indiana,Indiana,IN
IN,2021-09-11,42.764976958525345,53.0,65,217,Indiana,Indiana,IN
IN,2021-09-18,45.84722222222222,60.0,90,216,Indiana,Indiana,IN
IN,2021-09-25,34.08755760368663,49.80000000000001,117,217,Indiana,Indiana,IN
IN,2021-10-02,52.093896713615024,68.80000000000001,105,213,Indiana,Indiana,IN
IN,2021-10-09,37.8287037037037,53.0,68,216,Indiana,Indiana,IN
IN,2021-10-16,39.45662100456621,58.0,67,219,Indiana,Indiana,IN
IN,2021-10-23,38.23148148148148,54.0,68,216,Indiana,Indiana,IN
IN,2021-10-30,27.583732057416267,42.20000000000002,58,209,Indiana,Indiana,IN
IN,2021-11-06,36.465437788018434,57.400000000000006,107,217,Indiana,Indiana,IN
IN,2021-11-13,41.4392523364486,71.0,111,214,Indiana,Indiana,IN
IN,2021-11-20,32.25925925925926,53.0,90,216,Indiana,Indiana,IN
IN,2021-11-27,32.945205479452056,52.20000000000002,72,219,Indiana,Indiana,IN
IN,2021-12-04,37.916666666666664,60.0,82,216,Indiana,Indiana,IN
IN,2021-12-11,34.5,57.5,78,216,Indiana,Indiana,IN
IN,2021-12-18,34.80365296803653,55.20000000000002,72,219,Indiana,Indiana,IN
IN,2021-12-25,37.5787037037037,58.0,71,216,Indiana,Indiana,IN
IN,2022-01-01,35.76279069767442,58.599999999999994,75,215,Indiana,Indiana,IN
IN,2022-01-08,34.98148148148148,53.0,59,216,Indiana,Indiana,IN
IN,2022-01-15,39.35813953488372,63.599999999999994,95,215,Indiana,Indiana,IN
IN,2022-01-22,39.21296296296296,58.0,105,216,Indiana,Indiana,IN
IN,2022-01-29,40.573459715639814,59.0,69,211,Indiana,Indiana,IN
IN,2022-02-05,45.06103286384977,72.60000000000002,109,213,Indiana,Indiana,IN
IN,2022-02-12,40.0,61.70000000000002,78,214,Indiana,Indiana,IN
IN,2022-02-19,40.958333333333336,59.0,77,216,Indiana,Indiana,IN
IN,2022-02-26,36.80555555555556,52.0,66,216,Indiana,Indiana,IN
IN,2022-03-05,46.99528301886792,61.900000000000006,80,212,Indiana,Indiana,IN
IN,2022-03-12,40.509433962264154,54.0,66,212,Indiana,Indiana,IN
IN,2022-03-19,45.99074074074074,64.5,109,216,Indiana,Indiana,IN
IN,2022-03-26,35.370370370370374,47.0,63,216,Indiana,Indiana,IN
IN,2022-04-02,36.11981566820276,46.0,82,217,Indiana,Indiana,IN
IN,2022-04-09,37.32093023255814,52.599999999999994,73,215,Indiana,Indiana,IN
IN,2022-04-16,38.410628019323674,47.0,60,207,Indiana,Indiana,IN
IN,2022-04-23,40.06046511627907,53.599999999999994,69,215,Indiana,Indiana,IN
IN,2022-04-30,39.80555555555556,52.5,60,216,Indiana,Indiana,IN
IN,2022-05-07,37.199074074074076,48.0,58,216,Indiana,Indiana,IN
IN,2022-05-14,49.75115207373272,67.0,88,217,Indiana,Indiana,IN
IN,2022-05-21,47.66203703703704,61.0,80,216,Indiana,Indiana,IN
IN,2022-05-28,36.055813953488375,45.0,54,215,Indiana,Indiana,IN
IN,2022-06-04,50.63425925925926,74.0,119,216,Indiana,Indiana,IN
IN,2022-06-11,49.78260869565217,66.60000000000002,100,207,Indiana,Indiana,IN
IN,2022-06-18,56.51960784313726,82.80000000000007,105,204,Indiana,Indiana,IN
IN,2022-06-25,71.2803738317757,105.0,143,214,Indiana,Indiana,IN
IN,2022-07-02,58.687203791469194,90.0,143,211,Indiana,Indiana,IN
IN,2022-07-09,49.97560975609756,74.0,122,205,Indiana,Indiana,IN
IN,2022-07-16,47.70754716981132,58.0,80,212,Indiana,Indiana,IN
IN,2022-07-23,51.15492957746479,67.0,90,213,Indiana,Indiana,IN
IN,2022-07-30,38.98067632850242,52.0,61,207,Indiana,Indiana,IN
IN,2022-08-06,40.01851851851852,52.0,69,216,Indiana,Indiana,IN
IN,2022-08-13,35.18446601941748,44.5,58,206,Indiana,Indiana,IN
IN,2022-08-20,45.894009216589865,56.0,72,217,Indiana,Indiana,IN
IN,2022-08-27,43.38181818181818,54.0,73,220,Indiana,Indiana,IN
IN,2022-09-03,41.674418604651166,53.0,93,215,Indiana,Indiana,IN
IN,2022-09-10,38.99074074074074,52.0,64,216,Indiana,Indiana,IN
IN,2022-09-17,40.486111111111114,58.0,84,216,Indiana,Indiana,IN
IN,2022-09-24,40.2962962962963,54.0,66,216,Indiana,Indiana,IN
IN,2022-10-01,31.246445497630333,41.0,64,211,Indiana,Indiana,IN
IN,2022-10-08,39.78341013824885,55.0,86,217,Indiana,Indiana,IN
IN,2022-10-15,40.6303317535545,54.0,66,211,Indiana,Indiana,IN
IN,2022-10-22,36.424528301886795,55.0,67,212,Indiana,Indiana,IN
IN,2022-10-29,41.55348837209302,60.0,127,215,Indiana,Indiana,IN
IN,2022-11-05,46.437209302325584,70.19999999999999,154,215,Indiana,Indiana,IN
IN,2022-11-12,38.334883720930236,59.0,202,215,Indiana,Indiana,IN
IN,2022-11-19,33.03181818181818,55.0,66,220,Indiana,Indiana,IN
IN,2022-11-26,43.467289719626166,66.70000000000002,120,214,Indiana,Indiana,IN
IN,2022-12-03,30.839449541284402,52.0,69,218,Indiana,Indiana,IN
IN,2022-12-10,38.490990990990994,70.0,91,222,Indiana,Indiana,IN
IN,2022-12-17,31.544186046511626,54.0,62,215,Indiana,Indiana,IN
IN,2022-12-24,35.55868544600939,62.0,87,213,Indiana,Indiana,IN
IN,2022-12-31,39.00952380952381,60.099999999999994,76,210,Indiana,Indiana,IN
IN,2023-01-07,35.53623188405797,58.80000000000001,77,207,Indiana,Indiana,IN
IN,2023-01-14,41.405660377358494,65.9,87,212,Indiana,Indiana,IN
IN,2023-01-21,33.465753424657535,53.0,72,219,Indiana,Indiana,IN
IN,2023-01-28,38.62557077625571,58.0,69,219,Indiana,Indiana,IN
IN,2023-02-04,40.31221719457014,56.0,68,221,Indiana,Indiana,IN
IN,2023-02-11,40.75342465753425,59.0,80,219,Indiana,Indiana,IN
IN,2023-02-18,37.00456621004566,51.0,69,219,Indiana,Indiana,IN
IN,2023-02-25,37.71818181818182,52.0,65,220,Indiana,Indiana,IN
IN,2023-03-04,44.45495495495496,61.0,88,222,Indiana,Indiana,IN
IN,2023-03-11,40.0,52.0,70,217,Indiana,Indiana,IN
IN,2023-03-18,39.68348623853211,52.0,71,218,Indiana,Indiana,IN
IN,2023-03-25,43.20454545454545,61.099999999999994,88,220,Indiana,Indiana,IN
IN,2023-04-01,46.7,55.0,76,220,Indiana,Indiana,IN
IN,2023-04-08,43.00454545454546,54.0,71,220,Indiana,Indiana,IN
IN,2023-04-15,59.417040358744394,77.0,133,223,Indiana,Indiana,IN
IN,2023-04-22,44.73303167420814,64.0,97,221,Indiana,Indiana,IN
IN,2023-04-29,47.85454545454545,59.099999999999994,70,220,Indiana,Indiana,IN
IN,2023-05-06,39.452488687782804,52.0,68,221,Indiana,Indiana,IN
IN,2023-05-13,50.05855855855856,67.0,105,222,Indiana,Indiana,IN
IN,2023-05-20,52.09502262443439,67.0,92,221,Indiana,Indiana,IN
IN,2023-05-27,63.84018264840183,100.20000000000002,129,219,Indiana,Indiana,IN
IN,2023-06-03,71.91705069124424,112.0,133,217,Indiana,Indiana,IN
IN,2023-06-10,80.82805429864253,112.0,147,221,Indiana,Indiana,IN
IN,2023-06-17,60.64840182648402,86.20000000000002,124,219,Indiana,Indiana,IN
IN,2023-06-24,69.63348416289593,112.0,126,221,Indiana,Indiana,IN
IN,2023-07-01,87.65137614678899,185.90000000000003,259,218,Indiana,Indiana,IN
IN,2023-07-08,52.919642857142854,70.70000000000002,136,224,Indiana,Indiana,IN
IN,2023-07-15,49.18468468468468,61.0,94,222,Indiana,Indiana,IN
IN,2023-07-22,57.92760180995475,96.0,149,221,Indiana,Indiana,IN
IN,2023-07-29,58.68722466960352,82.20000000000002,144,227,Indiana,Indiana,IN
IN,2023-08-05,53.64159292035398,76.5,151,226,Indiana,Indiana,IN
IN,2023-08-12,42.756637168141594,56.0,71,226,Indiana,Indiana,IN
IN,2023-08-19,44.67400881057269,63.0,88,227,Indiana,Indiana,IN
IN,2023-08-26,53.995370370370374,74.0,112,216,Indiana,Indiana,IN
IN,2023-09-02,42.146118721461185,54.0,103,219,Indiana,Indiana,IN
IN,2023-09-09,38.651785714285715,53.0,77,224,Indiana,Indiana,IN
IN,2023-09-16,42.15929203539823,53.5,67,226,Indiana,Indiana,IN
IN,2023-09-23,45.85398230088496,58.0,86,226,Indiana,Indiana,IN
IN,2023-09-30,40.78378378378378,53.0,64,222,Indiana,Indiana,IN
IN,2023-10-07,43.82743362831859,61.0,90,226,Indiana,Indiana,IN
IN,2023-10-14,33.77477477477478,50.0,67,222,Indiana,Indiana,IN
IN,2023-10-21,33.25112107623318,52.0,65,223,Indiana,Indiana,IN
IN,2023-10-28,35.955156950672645,53.0,62,223,Indiana,Indiana,IN
IN,2023-11-04,37.13777777777778,53.599999999999994,170,225,Indiana,Indiana,IN
IN,2023-11-11,40.77777777777778,58.0,99,225,Indiana,Indiana,IN
IN,2023-11-18,41.97757847533632,60.0,138,223,Indiana,Indiana,IN
IN,2023-11-25,37.32579185520362,53.0,131,221,Indiana,Indiana,IN
IN,2023-12-02,39.65625,57.0,77,224,Indiana,Indiana,IN
IN,2023-12-09,37.558035714285715,53.70000000000002,61,224,Indiana,Indiana,IN
IN,2023-12-16,36.17333333333333,56.0,126,225,Indiana,Indiana,IN
IN,2023-12-23,39.932432432432435,64.0,125,222,Indiana,Indiana,IN
IN,2023-12-30,29.699115044247787,53.0,80,226,Indiana,Indiana,IN
IN,2024-01-06,36.7085201793722,56.80000000000001,74,223,Indiana,Indiana,IN
IN,2024-01-13,35.02283105022831,55.0,70,219,Indiana,Indiana,IN
IN,2024-01-20,35.86175115207373,52.0,69,217,Indiana,Indiana,IN
IN,2024-01-27,30.76,54.599999999999994,61,225,Indiana,Indiana,IN
IN,2024-02-03,36.24778761061947,56.0,71,226,Indiana,Indiana,IN
IN,2024-02-10,44.026785714285715,62.0,86,224,Indiana,Indiana,IN
IN,2024-02-17,36.24663677130045,48.0,68,223,Indiana,Indiana,IN
IN,2024-02-24,47.72687224669603,66.0,92,227,Indiana,Indiana,IN
IN,2024-03-02,43.017699115044245,61.0,166,226,Indiana,Indiana,IN
IN,2024-03-09,35.56,52.0,61,225,Indiana,Indiana,IN
IN,2024-03-16,42.79545454545455,57.099999999999994,77,220,Indiana,Indiana,IN
IN,2024-03-23,36.68888888888889,46.0,61,225,Indiana,Indiana,IN
IN,2024-03-30,42.92888888888889,53.599999999999994,69,225,Indiana,Indiana,IN
IN,2024-04-06,36.080357142857146,52.0,63,224,Indiana,Indiana,IN
IN,2024-04-13,41.148648648648646,51.0,68,222,Indiana,Indiana,IN
IN,2024-04-20,44.013392857142854,54.0,74,224,Indiana,Indiana,IN
IN,2024-04-27,42.36283185840708,52.0,65,226,Indiana,Indiana,IN
IN,2024-05-04,46.46666666666667,58.0,87,225,Indiana,Indiana,IN
IN,2024-05-11,38.48888888888889,48.599999999999994,67,225,Indiana,Indiana,IN
IN,2024-05-18,46.666666666666664,58.599999999999994,80,225,Indiana,Indiana,IN
IN,2024-05-25,50.98190045248869,67.0,87,221,Indiana,Indiana,IN
IN,2024-06-01,43.44186046511628,54.0,97,215,Indiana,Indiana,IN
IN,2024-06-08,42.85398230088496,51.5,67,226,Indiana,Indiana,IN
IN,2024-06-15,56.7787610619469,90.0,154,226,Indiana,Indiana,IN
IN,2024-06-22,58.849557522123895,84.0,100,226,Indiana,Indiana,IN
IN,2024-06-29,46.35909090909091,61.29999999999998,97,220,Indiana,Indiana,IN
IN,2024-07-06,46.68141592920354,72.5,116,226,Indiana,Indiana,IN
IN,2024-07-13,50.80888888888889,63.19999999999999,90,225,Indiana,Indiana,IN
IN,2024-07-20,44.919642857142854,58.0,84,224,Indiana,Indiana,IN
IN,2024-07-27,53.42920353982301,67.0,90,226,Indiana,Indiana,IN
IN,2024-08-03,44.22222222222222,59.0,112,225,Indiana,Indiana,IN
IN,2024-08-10,44.414096916299556,62.0,126,227,Indiana,Indiana,IN
IN,2024-08-17,43.10666666666667,54.599999999999994,74,225,Indiana,Indiana,IN
